query,cripple,nn_seed,length_norm,alg,kernel,gamma,alpha,c,sensitivity,precision,max_in_cluster
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.938650306748,0.91647417269,0.898773006135
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.939672801636,0.91221175201,0.929447852761
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.939672801636,0.91221175201,0.936605316973
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.939672801636,0.91221175201,0.937627811861
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.998977505112,0.998987628824,0.564417177914
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.956032719836,0.966395388469,0.824130879346
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.941717791411,0.913414481999,0.89672801636
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.941717791411,0.913414481999,0.932515337423
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.941717791411,0.913414481999,0.938650306748
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.941717791411,0.913414481999,0.940695296524
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,1.0,1.0,0.968302658487,0.979830838126,0.548057259714
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.966257668712,0.977178887915,0.80572597137
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,1.0,1.2,0.955010224949,0.964797980827,0.907975460123
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,1.0,1.3,0.953987730061,0.964242328747,0.923312883436
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,1.0,1.3999999999999999,0.953987730061,0.964242328747,0.928425357873
rfam75id_dinuc3000-rename,1,19,false,labelSpreading,rbf,0.5,1.0,1.5,0.953987730061,0.964242328747,0.931492842536
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.40000000000000002,1.0,0.986707566462,0.987544266461,0.515337423313
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.40000000000000002,1.1000000000000001,0.949897750511,0.97016066121,0.775051124744
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.40000000000000002,1.2,0.948875255624,0.960506251557,0.88854805726
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.40000000000000002,1.3,0.946830265849,0.958332932464,0.928425357873
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.40000000000000002,1.3999999999999999,0.946830265849,0.958332932464,0.933537832311
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.40000000000000002,1.5,0.946830265849,0.958332932464,0.936605316973
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.5,1.0,0.989775051125,0.990201470143,0.513292433538
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.5,1.1000000000000001,0.957055214724,0.970885019262,0.777096114519
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.5,1.2,0.946830265849,0.958332932464,0.88854805726
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.5,1.3,0.946830265849,0.958332932464,0.928425357873
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.5,1.3999999999999999,0.946830265849,0.958332932464,0.933537832311
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.5,1.5,0.946830265849,0.958332932464,0.936605316973
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.59999999999999998,1.0,0.985685071575,0.986500071654,0.517382413088
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.59999999999999998,1.1000000000000001,0.957055214724,0.970885019262,0.778118609407
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.59999999999999998,1.2,0.946830265849,0.958332932464,0.88854805726
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.59999999999999998,1.3,0.946830265849,0.958332932464,0.928425357873
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.59999999999999998,1.3999999999999999,0.946830265849,0.958332932464,0.933537832311
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.59999999999999998,1.5,0.946830265849,0.958332932464,0.936605316973
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.69999999999999996,1.0,0.988752556237,0.989363262309,0.5163599182
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.69999999999999996,1.1000000000000001,0.948875255624,0.96985911491,0.78118609407
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.69999999999999996,1.2,0.945807770961,0.957776017811,0.88445807771
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.69999999999999996,1.3,0.945807770961,0.957776017811,0.927402862986
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.69999999999999996,1.3999999999999999,0.945807770961,0.957776017811,0.932515337423
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.69999999999999996,1.5,0.945807770961,0.957776017811,0.935582822086
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.80000000000000004,1.0,0.990797546012,0.991042495337,0.514314928425
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.80000000000000004,1.1000000000000001,0.950920245399,0.960961295701,0.763803680982
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.80000000000000004,1.2,0.944785276074,0.95722021531,0.88445807771
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.80000000000000004,1.3,0.944785276074,0.95722021531,0.927402862986
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.80000000000000004,1.3999999999999999,0.944785276074,0.95722021531,0.932515337423
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.80000000000000004,1.5,0.944785276074,0.95722021531,0.935582822086
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.89999999999999991,1.0,0.990797546012,0.991142258747,0.507157464213
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.89999999999999991,1.1000000000000001,0.959100204499,0.968767999539,0.816973415133
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.89999999999999991,1.2,0.944785276074,0.958374201743,0.88036809816
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.89999999999999991,1.3,0.942740286299,0.95610966727,0.926380368098
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.89999999999999991,1.3999999999999999,0.942740286299,0.95610966727,0.930470347648
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,0.89999999999999991,1.5,0.942740286299,0.95610966727,0.933537832311
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,1.0,1.0,0.9836400818,0.984592669414,0.506134969325
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,1.0,1.1000000000000001,0.952965235174,0.961104283531,0.79754601227
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,1.0,1.2,0.939672801636,0.953683505203,0.870143149284
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,1.0,1.3,0.939672801636,0.9537453859,0.921267893661
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,1.0,1.3999999999999999,0.939672801636,0.9537453859,0.931492842536
rfam75id_dinuc3000-rename,1,19,false,labelPropagation,rbf,0.5,1.0,1.5,0.939672801636,0.9537453859,0.935582822086
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.40000000000000002,1.0,0.964212678937,0.973356365137,0.569529652352
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.40000000000000002,1.1000000000000001,0.969325153374,0.972800218052,0.780163599182
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.40000000000000002,1.2,0.962167689162,0.968696947377,0.906952965235
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.40000000000000002,1.3,0.962167689162,0.968696947377,0.928425357873
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.40000000000000002,1.3999999999999999,0.960122699387,0.967459977952,0.935582822086
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.40000000000000002,1.5,0.955010224949,0.943656271302,0.939672801636
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.5,1.0,0.966257668712,0.973323253626,0.565439672802
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.5,1.1000000000000001,0.969325153374,0.97303851683,0.782208588957
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.5,1.2,0.963190184049,0.969693078593,0.907975460123
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.5,1.3,0.963190184049,0.969693078593,0.929447852761
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.5,1.3999999999999999,0.961145194274,0.968462734002,0.936605316973
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.5,1.5,0.956032719836,0.944641084563,0.940695296524
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.59999999999999998,1.0,0.972392638037,0.977751469035,0.541922290389
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.59999999999999998,1.1000000000000001,0.973415132924,0.976653033401,0.776073619632
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.59999999999999998,1.2,0.964212678937,0.970903352005,0.906952965235
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.59999999999999998,1.3,0.964212678937,0.970903352005,0.927402862986
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.59999999999999998,1.3999999999999999,0.962167689162,0.969679578596,0.934560327198
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.59999999999999998,1.5,0.958077709611,0.946456211146,0.938650306748
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.69999999999999996,1.0,0.968302658487,0.975413196606,0.551124744376
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.69999999999999996,1.1000000000000001,0.970347648262,0.973759015476,0.779141104294
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.69999999999999996,1.2,0.956032719836,0.96366787871,0.894683026585
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.69999999999999996,1.3,0.964212678937,0.970903352005,0.923312883436
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.69999999999999996,1.3999999999999999,0.962167689162,0.969679578596,0.935582822086
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.69999999999999996,1.5,0.958077709611,0.946456211146,0.939672801636
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.80000000000000004,1.0,0.972392638037,0.974059948453,0.537832310838
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.80000000000000004,1.1000000000000001,0.971370143149,0.97520915359,0.774028629857
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.80000000000000004,1.2,0.964212678937,0.970903352005,0.90490797546
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.80000000000000004,1.3,0.964212678937,0.970903352005,0.931492842536
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.80000000000000004,1.3999999999999999,0.979550102249,0.981500117203,0.941717791411
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.80000000000000004,1.5,0.977505112474,0.979775565339,0.942740286299
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.89999999999999991,1.0,0.979550102249,0.982559941875,0.539877300613
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.89999999999999991,1.1000000000000001,0.969325153374,0.97332285516,0.779141104294
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.89999999999999991,1.2,0.963190184049,0.969693078593,0.90490797546
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.89999999999999991,1.3,0.978527607362,0.980359827568,0.933537832311
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.89999999999999991,1.3999999999999999,0.978527607362,0.980359827568,0.940695296524
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,0.89999999999999991,1.5,0.976482617587,0.978616624094,0.942740286299
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,1.0,1.0,0.993865030675,0.994203789384,0.443762781186
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,1.0,1.1000000000000001,0.9918200409,0.991810081534,0.719836400818
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,1.0,1.2,0.980572597137,0.982663858302,0.936605316973
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,1.0,1.3,0.981595092025,0.983447534061,0.972392638037
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,1.0,1.3999999999999999,0.981595092025,0.983447534061,0.981595092025
rfam75id_dinuc3000-rename,1,19,true,labelSpreading,rbf,0.5,1.0,1.5,0.980572597137,0.982456075708,0.981595092025
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.40000000000000002,1.0,0.971370143149,0.976459384238,0.501022494888
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.40000000000000002,1.1000000000000001,0.941717791411,0.952460533844,0.634969325153
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.40000000000000002,1.2,0.898773006135,0.933993236054,0.853783231084
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.40000000000000002,1.3,0.893660531697,0.932385280384,0.915132924335
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.40000000000000002,1.3999999999999999,0.943762781186,0.953762268716,0.940695296524
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.40000000000000002,1.5,0.941717791411,0.952460804028,0.945807770961
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.5,1.0,0.964212678937,0.969493361977,0.4836400818
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.5,1.1000000000000001,0.939672801636,0.950645637045,0.638036809816
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.5,1.2,0.898773006135,0.933993236054,0.854805725971
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.5,1.3,0.893660531697,0.932385280384,0.915132924335
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.5,1.3999999999999999,0.943762781186,0.953762268716,0.940695296524
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.5,1.5,0.941717791411,0.952460804028,0.945807770961
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.59999999999999998,1.0,0.966257668712,0.971782209844,0.4836400818
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.59999999999999998,1.1000000000000001,0.944785276074,0.955011304222,0.639059304703
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.59999999999999998,1.2,0.903885480573,0.935708388769,0.850715746421
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.59999999999999998,1.3,0.893660531697,0.932385280384,0.915132924335
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.59999999999999998,1.3999999999999999,0.943762781186,0.953762268716,0.940695296524
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.59999999999999998,1.5,0.941717791411,0.952460804028,0.945807770961
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.69999999999999996,1.0,0.976482617587,0.980977017507,0.422290388548
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.69999999999999996,1.1000000000000001,0.933537832311,0.945518621553,0.629856850716
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.69999999999999996,1.2,0.902862985685,0.935356271324,0.852760736196
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.69999999999999996,1.3,0.893660531697,0.932385280384,0.915132924335
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.69999999999999996,1.3999999999999999,0.943762781186,0.953762268716,0.940695296524
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.69999999999999996,1.5,0.941717791411,0.952460804028,0.945807770961
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.80000000000000004,1.0,0.968302658487,0.974091333367,0.492842535787
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.80000000000000004,1.1000000000000001,0.945807770961,0.953832028414,0.625766871166
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.80000000000000004,1.2,0.90490797546,0.935657866108,0.852760736196
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.80000000000000004,1.3,0.891615541922,0.93027173281,0.911042944785
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.80000000000000004,1.3999999999999999,0.941717791411,0.951750960698,0.938650306748
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.80000000000000004,1.5,0.939672801636,0.950435911113,0.943762781186
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.89999999999999991,1.0,0.964212678937,0.970316422252,0.485685071575
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.89999999999999991,1.1000000000000001,0.940695296524,0.950409178818,0.637014314928
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.89999999999999991,1.2,0.902862985685,0.933951549282,0.857873210634
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.89999999999999991,1.3,0.890593047035,0.928922989525,0.911042944785
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.89999999999999991,1.3999999999999999,0.939672801636,0.949178870654,0.937627811861
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,0.89999999999999991,1.5,0.937627811861,0.947850127854,0.942740286299
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,1.0,1.0,0.964212678937,0.970467633742,0.474437627812
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,1.0,1.1000000000000001,0.940695296524,0.955874653579,0.650306748466
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,1.0,1.2,0.874233128834,0.92549336028,0.824130879346
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,1.0,1.3,0.890593047035,0.928922989525,0.911042944785
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,1.0,1.3999999999999999,0.938650306748,0.947927927313,0.936605316973
rfam75id_dinuc3000-rename,1,19,true,labelPropagation,rbf,0.5,1.0,1.5,0.936605316973,0.946592302642,0.940695296524
