sensitivity,precision,max_in_cluster,alg,alpha,nn_seed,length_norm,kernel,gamma,c,cripple,query
0.993865030675,0.994125725348,0.673824130879,labelSpreading,0.5,7,true,rbf,0.5,1.0,0,rfam75id-rename
0.996932515337,0.996991905533,0.90899795501,labelSpreading,0.5,7,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.89263803681,labelSpreading,0.5,7,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.965235173824,labelSpreading,0.5,7,true,rbf,0.5,1.3,0,rfam75id-rename
0.993865030675,0.994125725348,0.673824130879,labelSpreading,0.59999999999999998,7,true,rbf,0.5,1.0,0,rfam75id-rename
0.996932515337,0.996991905533,0.90899795501,labelSpreading,0.59999999999999998,7,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.89263803681,labelSpreading,0.59999999999999998,7,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.965235173824,labelSpreading,0.59999999999999998,7,true,rbf,0.5,1.3,0,rfam75id-rename
0.993865030675,0.994125725348,0.673824130879,labelSpreading,0.69999999999999996,7,true,rbf,0.5,1.0,0,rfam75id-rename
0.996932515337,0.996991905533,0.90899795501,labelSpreading,0.69999999999999996,7,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.89263803681,labelSpreading,0.69999999999999996,7,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.965235173824,labelSpreading,0.69999999999999996,7,true,rbf,0.5,1.3,0,rfam75id-rename
0.993865030675,0.994125725348,0.673824130879,labelSpreading,0.80000000000000004,7,true,rbf,0.5,1.0,0,rfam75id-rename
0.996932515337,0.996991905533,0.90899795501,labelSpreading,0.80000000000000004,7,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.89263803681,labelSpreading,0.80000000000000004,7,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.965235173824,labelSpreading,0.80000000000000004,7,true,rbf,0.5,1.3,0,rfam75id-rename
0.993865030675,0.994125725348,0.673824130879,labelSpreading,0.89999999999999991,7,true,rbf,0.5,1.0,0,rfam75id-rename
0.996932515337,0.996991905533,0.90899795501,labelSpreading,0.89999999999999991,7,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.89263803681,labelSpreading,0.89999999999999991,7,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.965235173824,labelSpreading,0.89999999999999991,7,true,rbf,0.5,1.3,0,rfam75id-rename
0.998977505112,0.998987628824,0.680981595092,labelSpreading,1.0,7,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,1.0,7,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,1.0,7,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,1.0,7,true,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.731083844581,labelSpreading,0.40000000000000002,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.90081799591,labelSpreading,0.40000000000000002,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.40000000000000002,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.40000000000000002,13,false,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.731083844581,labelSpreading,0.5,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.90081799591,labelSpreading,0.5,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.5,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.5,13,false,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.731083844581,labelSpreading,0.59999999999999998,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.90081799591,labelSpreading,0.59999999999999998,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.59999999999999998,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.59999999999999998,13,false,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.731083844581,labelSpreading,0.69999999999999996,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.90081799591,labelSpreading,0.69999999999999996,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.69999999999999996,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.69999999999999996,13,false,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.731083844581,labelSpreading,0.80000000000000004,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.90081799591,labelSpreading,0.80000000000000004,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.80000000000000004,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.80000000000000004,13,false,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.731083844581,labelSpreading,0.89999999999999991,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.90081799591,labelSpreading,0.89999999999999991,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.89999999999999991,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.89999999999999991,13,false,rbf,0.5,1.3,0,rfam75id-rename
0.997955010225,0.997995108064,0.733128834356,labelSpreading,1.0,13,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.903885480573,labelSpreading,1.0,13,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,1.0,13,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,1.0,13,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,0.40000000000000002,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,0.40000000000000002,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,0.40000000000000002,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,0.40000000000000002,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,0.5,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,0.5,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,0.5,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,0.5,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,0.59999999999999998,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,0.59999999999999998,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,0.59999999999999998,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,0.59999999999999998,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,0.69999999999999996,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,0.69999999999999996,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,0.69999999999999996,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,0.69999999999999996,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,0.80000000000000004,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,0.80000000000000004,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,0.80000000000000004,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,0.80000000000000004,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,0.89999999999999991,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,0.89999999999999991,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,0.89999999999999991,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,0.89999999999999991,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.722903885481,labelSpreading,1.0,13,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.918200408998,labelSpreading,1.0,13,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.972392638037,labelSpreading,1.0,13,true,rbf,0.5,1.2,0,rfam75id-rename
0.998977505112,0.998991906449,0.988752556237,labelSpreading,1.0,13,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,0.40000000000000002,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.40000000000000002,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.40000000000000002,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.40000000000000002,19,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,0.5,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.5,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.5,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.5,19,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,0.59999999999999998,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.59999999999999998,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.59999999999999998,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.59999999999999998,19,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,0.69999999999999996,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.69999999999999996,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.69999999999999996,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.69999999999999996,19,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,0.80000000000000004,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.80000000000000004,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.80000000000000004,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.80000000000000004,19,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,0.89999999999999991,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.89999999999999991,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.89999999999999991,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.89999999999999991,19,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.711656441718,labelSpreading,1.0,19,false,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,1.0,19,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,1.0,19,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,1.0,19,false,rbf,0.5,1.3,0,rfam75id-rename
0.980572597137,0.98930014521,0.692229038855,labelSpreading,0.40000000000000002,19,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.40000000000000002,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,0.40000000000000002,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.40000000000000002,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.980572597137,0.98930014521,0.692229038855,labelSpreading,0.5,19,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.5,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,0.5,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.5,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.980572597137,0.98930014521,0.692229038855,labelSpreading,0.59999999999999998,19,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.59999999999999998,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,0.59999999999999998,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.59999999999999998,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.980572597137,0.98930014521,0.692229038855,labelSpreading,0.69999999999999996,19,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.69999999999999996,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,0.69999999999999996,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.69999999999999996,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.980572597137,0.98930014521,0.692229038855,labelSpreading,0.80000000000000004,19,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.80000000000000004,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,0.80000000000000004,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.80000000000000004,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.980572597137,0.98930014521,0.692229038855,labelSpreading,0.89999999999999991,19,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.919222903885,labelSpreading,0.89999999999999991,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,0.89999999999999991,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.986707566462,labelSpreading,0.89999999999999991,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.98773006135,0.98959828441,0.69018404908,labelSpreading,1.0,19,true,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.999034310384,0.91308793456,labelSpreading,1.0,19,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
0.998977505112,0.998987628824,0.977505112474,labelSpreading,1.0,19,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.985685071575,labelSpreading,1.0,19,true,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,0.40000000000000002,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,0.40000000000000002,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.40000000000000002,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.40000000000000002,25,false,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,0.5,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,0.5,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.5,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.5,25,false,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,0.59999999999999998,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,0.59999999999999998,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.59999999999999998,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.59999999999999998,25,false,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,0.69999999999999996,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,0.69999999999999996,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.69999999999999996,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.69999999999999996,25,false,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,0.80000000000000004,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,0.80000000000000004,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.80000000000000004,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.80000000000000004,25,false,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,0.89999999999999991,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,0.89999999999999991,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,0.89999999999999991,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,0.89999999999999991,25,false,rbf,0.5,1.3,0,rfam75id-rename
0.996932515337,0.996987431943,0.70245398773,labelSpreading,1.0,25,false,rbf,0.5,1.0,0,rfam75id-rename
0.998977505112,0.998991906449,0.918200408998,labelSpreading,1.0,25,false,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.970347648262,labelSpreading,1.0,25,false,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.9918200409,labelSpreading,1.0,25,false,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.496932515337,labelSpreading,0.40000000000000002,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.745398773006,labelSpreading,0.40000000000000002,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.934560327198,labelSpreading,0.40000000000000002,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,0.40000000000000002,25,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.496932515337,labelSpreading,0.5,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.745398773006,labelSpreading,0.5,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.934560327198,labelSpreading,0.5,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,0.5,25,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.496932515337,labelSpreading,0.59999999999999998,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.745398773006,labelSpreading,0.59999999999999998,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.934560327198,labelSpreading,0.59999999999999998,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,0.59999999999999998,25,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.496932515337,labelSpreading,0.69999999999999996,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.745398773006,labelSpreading,0.69999999999999996,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.934560327198,labelSpreading,0.69999999999999996,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,0.69999999999999996,25,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.496932515337,labelSpreading,0.80000000000000004,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.745398773006,labelSpreading,0.80000000000000004,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.934560327198,labelSpreading,0.80000000000000004,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,0.80000000000000004,25,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.496932515337,labelSpreading,0.89999999999999991,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.745398773006,labelSpreading,0.89999999999999991,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.934560327198,labelSpreading,0.89999999999999991,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.976482617587,labelSpreading,0.89999999999999991,25,true,rbf,0.5,1.3,0,rfam75id-rename
1.0,1.0,0.749488752556,labelSpreading,1.0,25,true,rbf,0.5,1.0,0,rfam75id-rename
1.0,1.0,0.920245398773,labelSpreading,1.0,25,true,rbf,0.5,1.1000000000000001,0,rfam75id-rename
1.0,1.0,0.9836400818,labelSpreading,1.0,25,true,rbf,0.5,1.2,0,rfam75id-rename
1.0,1.0,0.990797546012,labelSpreading,1.0,25,true,rbf,0.5,1.3,0,rfam75id-rename
