query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
fam40_typedistributed_embed+bg_weak,False,6,19,False,75,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.66200000000000003,0.79586597247781454,0.70199999999999996
fam40_typedistributed_plain+bg_weak,False,40,19,False,200,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.95899999999999996,0.97459391443605581,0.64900000000000002
fam40_typedistributed_plain+bg_weak,False,40,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.93899999999999995,0.97244205277293505,0.68899999999999995
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.86799999999999999,0.94212962962962954,0.83599999999999997
fam40_typedistributed_plain+bg_weak,False,6,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.53300000000000003,0.61297969187675072,0.88500000000000001
fam40_typedistributed_plain+bg_weak,False,40,19,False,200,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.72799999999999998,0.78584780009564803,0.73299999999999998
fam40_typedistributed_embed+bg_weak,False,40,19,False,200,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.10199999999999999,0.047951547999959314,0.66700000000000004
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.46200000000000002,0.65336317382249942,0.68700000000000006
fam40_typedistributed_embed+bg_weak,False,6,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.498,0.60745424404274218,0.73799999999999999
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.28299999999999997,0.37821676387081188,0.70099999999999996
fam40_typedistributed_plain+bg_weak,False,40,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.90200000000000002,0.95207273376778012,0.79400000000000004
fam40_typedistributed_embed+bg_weak,False,40,19,False,50,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.58999999999999997,0.73852224369582764,0.70999999999999996
fam40_typedistributed_plain+bg_weak,False,40,19,False,175,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.52500000000000002,0.64014212213225374,0.76000000000000001
fam40_typedistributed_embed+bg_weak,False,6,19,False,50,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.66400000000000003,0.82186477784168921,0.70599999999999996
fam40_typedistributed_plain+bg_weak,False,6,19,False,200,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.95799999999999996,0.97685259934135504,0.70599999999999996
fam40_typedistributed_embed+bg_weak,False,40,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.46300000000000002,0.62580245972558357,0.61799999999999999
fam40_typedistributed_embed+bg_weak,False,40,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.20899999999999999,0.21855350632207976,0.61699999999999999
fam40_typedistributed_plain+bg_weak,False,40,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.26300000000000001,0.29717751808278797,0.76200000000000001
fam40_typedistributed_plain+bg_weak,False,6,19,False,75,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.89900000000000002,0.93876707280129923,0.81000000000000005
fam40_typedistributed_plain+bg_weak,False,40,19,False,50,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.216,0.24485874326165721,0.92100000000000004
fam40_typedistributed_plain+bg_weak,False,6,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.96099999999999997,0.9825673302107728,0.76400000000000001
fam40_typedistributed_embed+bg_weak,False,6,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.86299999999999999,0.92930927094910565,0.66300000000000003
fam40_typedistributed_embed+bg_weak,False,6,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.56999999999999995,0.66605758217340416,0.76800000000000002
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.66200000000000003,0.80263328833388781,0.67600000000000005
fam40_typedistributed_plain+bg_weak,False,6,19,False,175,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.92500000000000004,0.95357493140387872,0.79100000000000004
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.90500000000000003,0.95207711940690076,0.80700000000000005
fam40_typedistributed_embed+bg_weak,False,40,19,False,50,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.34799999999999998,0.4504331775819117,0.78500000000000003
fam40_typedistributed_plain+bg_weak,False,40,19,False,200,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.23200000000000001,0.3262195238681343,0.78700000000000003
fam40_typedistributed_plain+bg_weak,False,6,19,False,200,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.17199999999999999,0.2658963580957252,0.85799999999999998
fam40_typedistributed_embed+bg_weak,False,40,19,False,175,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.187,0.23756963346768969,0.60199999999999998
fam40_typedistributed_embed+bg_weak,False,40,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.28000000000000003,0.36389413220670813,0.63300000000000001
fam40_typedistributed_embed+bg_weak,False,6,19,False,75,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.90700000000000003,0.92839774194862279,0.68200000000000005
fam40_typedistributed_embed+bg_weak,False,40,19,False,75,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.13600000000000001,0.16189947794105192,0.84399999999999997
fam40_typedistributed_embed+bg_weak,False,6,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.153,0.1679287980205886,0.77800000000000002
fam40_typedistributed_embed+bg_weak,False,6,19,False,150,False,labelSpreading,rbf,0.5,1.0,True,1.2,False,0.215,0.24421927150761935,0.76400000000000001
fam40_typedistributed_plain+bg_weak,False,6,19,False,175,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.97099999999999997,0.97433572111368161,0.76200000000000001
fam40_typedistributed_embed+bg_weak,False,40,19,False,125,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.21199999999999999,0.20693813725941326,0.63600000000000001
fam40_typedistributed_embed+bg_weak,False,40,19,False,175,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.128,0.086805358725034087,0.61699999999999999
