query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.2,False,0.29599999999999999,0.35917206021081988,0.79100000000000004
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.2,False,0.68600000000000005,0.79289594535366603,0.65500000000000003
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.3,False,0.90100000000000002,0.94170638856367495,0.80900000000000005
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.2,False,0.81299999999999994,0.94063620543399951,0.76100000000000001
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.2,False,0.26400000000000001,0.32444427975975348,0.69999999999999996
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.2,False,0.89800000000000002,0.95190960319266071,0.80300000000000005
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.1,False,0.39800000000000002,0.50885667668109014,0.71699999999999997
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.1,False,0.96199999999999997,0.96743232005732016,0.78700000000000003
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.0,False,0.94299999999999995,0.96849948695019106,0.81100000000000005
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.90400000000000003,0.92850035413188148,0.626
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.3,False,0.26700000000000002,0.33891621438263231,0.91100000000000003
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.0,False,0.995,0.99519230769230771,0.78000000000000003
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.3,False,0.67400000000000004,0.79106321389549705,0.66300000000000003
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.1,False,0.96799999999999997,0.97411111642319204,0.79700000000000004
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.0,False,0.93999999999999995,0.97252670354371029,0.80200000000000005
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.1,False,0.65900000000000003,0.72144893741105354,0.89000000000000001
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.2,False,0.32700000000000001,0.37519706462711988,0.61899999999999999
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.1,False,0.63100000000000001,0.73770727452838325,0.878
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.3,False,0.40200000000000002,0.50619914513423592,0.68100000000000005
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.5,1.0,True,1.0,False,0.89400000000000002,0.97168182991353713,0.83799999999999997
fam40_typedistributed_embed+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.3,False,0.16200000000000001,0.18899107291405637,0.72299999999999998
fam40_typedistributed_plain+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.2,False,0.91800000000000004,0.95352301221322955,0.81200000000000006
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.1,False,0.65900000000000003,0.75388015491088955,0.83099999999999996
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.2,False,0.41699999999999998,0.48524672065356034,0.91100000000000003
fam40_typedistributed_embed+bg_weak,False,6,19,False,100,False,labelSpreading,rbf,0.3,1.0,True,1.0,False,0.91000000000000003,0.93827053952224104,0.68799999999999994
fam40_typedistributed_plain+bg_weak,False,40,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.3,False,0.26800000000000002,0.33094617857038905,0.90500000000000003
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.4,1.0,True,1.3,False,0.28399999999999997,0.33231009883628249,0.90800000000000003
fam40_typedistributed_embed+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.7,1.0,True,1.2,False,0.26500000000000001,0.31266477732884101,0.67200000000000004
fam40_typedistributed_plain+bg_weak,False,20,19,False,100,False,labelSpreading,rbf,0.6,1.0,True,1.0,False,0.93400000000000005,0.96357212607212617,0.81299999999999994
