query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.9775051124744374,0.9804965064086314,0.6618609406952966
rfam75id-rename,False,16,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.6324130879345603,0.7650410071409653,0.7722903885480571
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,True,0.8046012269938652,0.8555219474949667,0.6981595092024541
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.6051124744376277,0.673669451356816,0.8609406952965235
rfam75id-rename,False,12,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.678323108384458,0.7808939067478475,0.7368098159509202
rfam75id-rename,False,17,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,True,0.7428425357873211,0.8015748292096537,0.5613496932515337
rfam75id-rename,False,6,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,True,0.8396728016359919,0.9015598130960285,0.8362985685071574
rfam75id-rename,False,3,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.9234151329243353,0.9348553420219019,0.88200408997955
rfam75id-rename,False,12,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,False,0.8846625766871167,0.9024807036939807,0.44120654396728015
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,False,0.914723926380368,0.9227892718293857,0.499079754601227
rfam75id-rename,False,18,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,True,0.47137014314928427,0.691623546252442,0.895807770961145
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,True,0.6655419222903884,0.7768257876873503,0.9015337423312882
rfam75id-rename,False,15,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,False,0.7850715746421268,0.8902668864562138,0.6201431492842536
rfam75id-rename,False,8,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.7452965235173823,0.8521058306729609,0.8236196319018406
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,True,0.7971370143149284,0.8655717582886595,0.7094069529652353
rfam75id-rename,False,6,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.852760736196319,0.8539558005566923,0.8533742331288343
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,False,0.9737218813905931,0.9778885739465342,0.6729038854805726
rfam75id-rename,False,0,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,False,1.0,1.0,0.6707566462167689
